ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_2944-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_2944-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_ratio,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_2944-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_q124,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_2944-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-bellman_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_2944-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-bellman_ratio
450894.54,99.68,94.51,449347.04,99.34
450894.54,99.68,94.51,449347.04,99.34
450894.54,99.68,94.51,449347.04,99.34
450894.54,99.68,94.51,449347.04,99.34
450894.54,99.68,94.51,449347.04,99.34
450894.54,99.68,94.51,449347.04,99.34
450894.54,99.68,94.51,449347.04,99.34
450894.54,99.68,94.51,449347.04,99.34
450894.54,99.68,94.51,449347.04,99.34
450894.54,99.68,94.51,449347.04,99.34
450894.54,99.68,94.51,449347.04,99.34
450894.54,99.68,94.51,449347.04,99.34
450894.54,99.68,94.51,449347.04,99.34
450894.54,99.68,94.51,449347.04,99.34
450894.54,99.68,94.51,449347.04,99.34
450894.54,99.68,94.51,449347.04,99.34
450894.54,99.68,94.51,449347.04,99.34
450894.54,99.68,94.51,449347.04,99.34
450894.54,99.68,94.51,449347.04,99.34
450894.54,99.68,94.51,449347.04,99.34
450894.54,99.68,94.51,449347.04,99.34
450894.54,99.68,94.51,449347.04,99.34
450894.54,99.68,94.51,449347.04,99.34
450894.54,99.68,94.51,449347.04,99.34
450894.54,99.68,94.51,449347.04,99.34
450894.54,99.68,94.51,449347.04,99.34
450894.54,99.68,94.51,449347.04,99.34
450894.54,99.68,94.51,449347.04,99.34
450894.54,99.68,94.51,449347.04,99.34
450894.54,99.68,94.51,449347.04,99.34
450894.54,99.68,94.51,449347.04,99.34
450894.54,99.68,94.51,449347.04,99.34
450894.54,99.68,94.51,449347.04,99.34
450894.54,99.68,94.51,449347.04,99.34
450894.54,99.68,94.51,449347.04,99.34
450894.54,99.68,94.51,449347.04,99.34
450894.54,99.68,94.51,449347.04,99.34
450894.54,99.68,94.51,449347.04,99.34
450894.54,99.68,94.51,449347.04,99.34
450894.54,99.68,94.51,449347.04,99.34
450894.54,99.68,94.51,449347.04,99.34
450894.54,99.68,94.51,449347.04,99.34
450735.99,99.68,94.51,449214.42,99.35
450735.99,99.68,94.51,449214.42,99.35
450735.99,99.68,94.51,449214.42,99.35
450735.99,99.68,94.51,449214.42,99.35
450735.99,99.68,94.51,449214.42,99.35
450735.99,99.68,94.51,449214.42,99.35
450735.99,99.68,94.51,449214.42,99.35
450735.99,99.68,94.51,449214.42,99.35
450735.99,99.68,94.51,449214.42,99.35
450735.99,99.68,94.51,449214.42,99.35
450735.99,99.68,94.51,449214.42,99.35
450735.99,99.68,94.51,449214.42,99.35
450735.99,99.68,94.51,449214.42,99.35
450735.99,99.68,94.51,449214.42,99.35
450735.99,99.68,94.51,449214.42,99.35
450735.99,99.68,94.51,449214.42,99.35
450735.99,99.68,94.51,449214.42,99.35
450735.99,99.68,94.51,449214.42,99.35
450735.99,99.68,94.51,449214.42,99.35
450735.99,99.68,94.51,449214.42,99.35
450735.99,99.68,94.51,449214.42,99.35
450735.99,99.68,94.51,449214.42,99.35
450735.99,99.68,94.51,449214.42,99.35
450735.99,99.68,94.51,449214.42,99.35
450735.99,99.68,94.51,449214.42,99.35
450577.44,99.68,94.51,449054.84,99.35
450577.44,99.68,94.51,449054.84,99.35
450577.44,99.68,94.51,449054.84,99.35
450577.44,99.68,94.51,449054.84,99.35
450577.44,99.68,94.51,449090.51,99.35
450577.44,99.68,94.51,449090.51,99.35
450577.44,99.68,94.51,449090.51,99.35
450577.44,99.68,94.51,449090.51,99.35
450577.44,99.68,94.51,449090.51,99.35
450577.44,99.68,94.51,449090.51,99.35
450577.44,99.68,94.51,449090.51,99.35
450577.44,99.68,94.51,449090.51,99.35
450577.44,99.68,94.51,449090.51,99.35
450577.44,99.68,94.51,449090.51,99.35
450577.44,99.68,94.51,449090.51,99.35
450577.44,99.68,94.51,449090.51,99.35
450577.44,99.68,94.51,449090.51,99.35
450577.44,99.68,94.51,449090.51,99.35
450577.44,99.68,94.51,449090.51,99.35
450577.44,99.68,94.51,449090.51,99.35
450578.89,99.68,94.51,449091.84,99.35
450420.34,99.68,94.51,448936.32,99.36
450420.34,99.68,94.51,448936.32,99.36
450420.34,99.68,94.51,448936.32,99.36
450420.34,99.68,94.51,448936.32,99.36
450261.79,99.68,94.51,448779.73,99.36
450261.79,99.68,94.51,448779.73,99.36
450261.79,99.68,94.51,448779.73,99.36
450261.79,99.68,94.51,448779.73,99.36
450261.79,99.68,94.51,448779.73,99.36
450261.79,99.68,94.51,448779.73,99.36
450261.79,99.68,94.51,448779.73,99.36
450261.79,99.68,94.51,448779.73,99.36
450261.79,99.68,94.51,448779.73,99.36
450261.79,99.68,94.51,448779.73,99.36
450261.79,99.68,94.51,448779.73,99.36
450261.79,99.68,94.51,448779.73,99.36
450261.79,99.68,94.51,448779.73,99.36
450261.79,99.68,94.51,448779.73,99.36
450261.79,99.68,94.51,448779.73,99.36
450261.79,99.68,94.51,448779.73,99.36
450261.79,99.68,94.51,448779.73,99.36
450261.79,99.68,94.51,448779.73,99.36
450261.79,99.68,94.51,448779.73,99.36
450261.79,99.68,94.51,448779.73,99.36
450261.79,99.68,94.51,448779.73,99.36
450261.79,99.68,94.51,448779.73,99.36
450261.79,99.68,94.51,448779.73,99.36
450261.79,99.68,94.51,448779.73,99.36
450261.79,99.68,94.51,448779.73,99.36
450261.79,99.68,94.51,448779.73,99.36
450261.79,99.68,94.51,448779.73,99.36
450261.79,99.68,94.51,448779.73,99.36
450261.79,99.68,94.51,448779.73,99.36
450261.79,99.68,94.51,448779.73,99.36
450261.79,99.68,94.51,448779.73,99.36
450261.79,99.68,94.51,448779.73,99.36
450261.79,99.68,94.51,448779.73,99.36
450261.79,99.68,94.51,448779.73,99.36
450261.79,99.68,94.51,448779.73,99.36
450261.79,99.68,94.51,448779.73,99.36
450261.79,99.68,94.51,448779.73,99.36
450261.79,99.68,94.51,448779.73,99.36
450103.24,99.68,94.51,448635.56,99.36
450103.24,99.68,94.51,448635.56,99.36
450103.24,99.68,94.51,448635.56,99.36
450103.24,99.68,94.51,448635.56,99.36
450103.24,99.68,94.51,448635.56,99.36
450103.24,99.68,94.51,448635.56,99.36
450103.24,99.68,94.51,448635.56,99.36
450103.24,99.68,94.51,448635.56,99.36
450103.24,99.68,94.51,448635.56,99.36
450103.24,99.68,94.51,448635.56,99.36
450103.24,99.68,94.51,448635.56,99.36
450103.24,99.68,94.51,448635.56,99.36
450103.24,99.68,94.51,448635.56,99.36
450103.24,99.68,94.51,448635.56,99.36
450103.24,99.68,94.51,448635.56,99.36
449949.04,99.69,94.51,448476.78,99.36
449949.04,99.69,94.51,448476.78,99.36
449790.64,99.69,94.51,448318.39,99.36
449790.64,99.69,94.51,448318.39,99.36
449790.64,99.69,94.51,448318.39,99.36
449790.64,99.69,94.51,448318.39,99.36
449790.64,99.69,94.51,448318.39,99.36
449790.64,99.69,94.51,448318.39,99.36
449790.64,99.69,94.51,448318.39,99.36
449790.64,99.69,94.51,448318.39,99.36
449790.64,99.69,94.51,448318.39,99.36
449790.64,99.69,94.51,448318.39,99.36
449632.02,99.69,94.51,448157.56,99.36
449632.02,99.69,94.51,448157.56,99.36
449632.02,99.69,94.51,448157.56,99.36
449632.02,99.69,94.51,448157.56,99.36
449632.02,99.69,94.51,448157.56,99.36
449632.02,99.69,94.51,448157.56,99.36
449632.02,99.69,94.51,448157.56,99.36
449582.02,99.69,94.51,448107.56,99.36
449582.02,99.69,94.51,448107.56,99.36
449582.02,99.69,94.51,448107.56,99.36
449582.02,99.69,94.51,448107.56,99.36
449582.02,99.69,94.51,448107.56,99.36
449582.02,99.69,94.51,448107.56,99.36
449582.02,99.69,94.51,448107.56,99.36
449582.02,99.69,94.51,448107.56,99.36
449582.02,99.69,94.51,448107.56,99.36
449582.02,99.69,94.51,448107.56,99.36
449582.02,99.69,94.51,448107.56,99.36
449582.02,99.69,94.51,448107.56,99.36
449582.02,99.69,94.51,448107.56,99.36
449582.02,99.69,94.51,448107.56,99.36
449582.02,99.69,94.51,448107.56,99.36
449582.02,99.69,94.51,448107.56,99.36
449582.02,99.69,94.51,448107.56,99.36
449582.02,99.69,94.51,448107.56,99.36
449582.02,99.69,94.51,448107.56,99.36
449582.02,99.69,94.51,448107.56,99.36
449582.02,99.69,94.51,448107.56,99.36
449582.02,99.69,94.51,448107.56,99.36
449582.02,99.69,94.51,448107.56,99.36
449582.02,99.69,94.51,448107.56,99.36
449582.02,99.69,94.51,448107.56,99.36
449582.02,99.69,94.51,448107.56,99.36
449582.02,99.69,94.51,448107.56,99.36
449582.02,99.69,94.51,448107.56,99.36
449582.02,99.69,94.51,448107.56,99.36
449582.02,99.69,94.51,448107.56,99.36
449582.02,99.69,94.51,448107.56,99.36
449582.02,99.69,94.51,448107.56,99.36
449582.02,99.69,94.51,448107.56,99.36
449582.02,99.69,94.51,448107.56,99.36
449582.02,99.69,94.51,448107.56,99.36
449582.02,99.69,94.51,448107.56,99.36
449582.02,99.69,94.51,448107.56,99.36
449582.02,99.69,94.51,448107.56,99.36
449582.02,99.69,94.51,448107.56,99.36
449582.02,99.69,94.51,448107.56,99.36
448582.02,99.68,94.51,447107.56,99.36
448582.02,99.68,94.51,447107.56,99.36
448582.02,99.68,94.51,447107.56,99.36
448582.02,99.68,94.51,447107.56,99.36
448582.02,99.68,94.51,447107.56,99.36
448582.02,99.68,94.51,447107.56,99.36
448582.02,99.68,94.51,447107.56,99.36
448582.02,99.68,94.51,447099.13,99.36
448582.02,99.68,94.51,447099.13,99.36
448582.02,99.68,94.51,447099.13,99.36
448582.02,99.68,94.51,447099.13,99.36
448582.02,99.68,94.51,447099.13,99.36
448582.02,99.68,94.51,447099.13,99.36
448582.02,99.68,94.51,447099.13,99.36
448582.02,99.68,94.51,447099.13,99.36
448582.02,99.68,94.51,447099.13,99.36
448582.02,99.68,94.51,447099.13,99.36
448582.02,99.68,94.51,447099.13,99.36
448582.02,99.68,94.51,447099.13,99.36
448582.02,99.68,94.51,447099.13,99.36
448582.02,99.68,94.51,447099.13,99.36
448582.02,99.68,94.51,447099.13,99.36
448582.02,99.68,94.51,447099.13,99.36
448582.02,99.68,94.51,447099.13,99.36
448582.02,99.68,94.51,447099.13,99.36
448582.02,99.68,94.51,447099.13,99.36
448582.02,99.68,94.51,447099.13,99.36
448582.02,99.68,94.51,447099.13,99.36
448582.02,99.68,94.51,447099.13,99.36
448582.02,99.68,94.51,447099.13,99.36
448582.02,99.68,94.51,447099.13,99.36
448582.02,99.68,94.51,447099.13,99.36
448582.02,99.68,94.51,447099.13,99.36
448582.02,99.68,94.51,447099.13,99.36
448582.02,99.68,94.51,447099.13,99.36
448582.02,99.68,94.51,447099.13,99.36
448582.02,99.68,94.51,447099.13,99.36
448582.02,99.68,94.51,447099.13,99.36
448582.02,99.68,94.51,447099.13,99.36
448582.02,99.68,94.51,447099.13,99.36
448582.02,99.68,94.51,447099.13,99.36
448582.02,99.68,94.51,447099.13,99.36
448582.02,99.68,94.51,447099.13,99.36
448582.02,99.68,94.51,447099.13,99.36
448582.02,99.68,94.51,447099.13,99.36
448582.02,99.68,94.51,447099.13,99.36
448582.02,99.68,94.51,447099.13,99.36
448582.02,99.68,94.51,447099.13,99.36
448582.02,99.68,94.51,447099.13,99.36
448582.02,99.68,94.51,447099.13,99.36
448582.02,99.68,94.51,447099.13,99.36
448582.02,99.68,94.51,447099.13,99.36
448582.02,99.68,94.51,447099.13,99.36
448582.02,99.68,94.51,447099.13,99.36
448582.02,99.68,94.51,447099.13,99.36
448582.02,99.68,94.51,447099.13,99.36
448582.02,99.68,94.51,447099.13,99.36
448582.02,99.68,94.51,447099.13,99.36
448582.02,99.68,94.51,447099.13,99.36
448582.02,99.68,94.51,447099.13,99.36
448582.02,99.68,94.51,447099.13,99.36
448582.02,99.68,94.51,447097.51,99.36
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448262.02,99.68,94.51,446777.51,99.35
448263.47,99.68,94.51,446778.98,99.35
448263.47,99.68,94.51,446778.98,99.35
448263.47,99.68,94.51,446778.98,99.35
448263.47,99.68,94.51,446778.98,99.35
448263.47,99.68,94.51,446778.98,99.35
448263.47,99.68,94.51,446778.98,99.35
448263.47,99.68,94.51,446778.98,99.35
448263.47,99.68,94.51,446778.98,99.35
448263.47,99.68,94.51,446778.98,99.35
448263.47,99.68,94.51,446778.98,99.35
448263.47,99.68,94.51,446778.98,99.35
448263.47,99.68,94.51,446778.98,99.35
448263.47,99.68,94.51,446778.98,99.35
448263.47,99.68,94.51,446778.98,99.35
448263.47,99.68,94.51,446778.98,99.35
448263.47,99.68,94.51,446778.98,99.35
448263.47,99.68,94.51,446778.98,99.35
448263.47,99.68,94.51,446778.98,99.35
448263.47,99.68,94.51,446778.98,99.35
448263.47,99.68,94.51,446778.98,99.35
448263.47,99.68,94.51,446778.98,99.35
448263.47,99.68,94.51,446778.98,99.35
448263.47,99.68,94.51,446778.98,99.35
448263.47,99.68,94.51,446778.98,99.35
448263.47,99.68,94.51,446778.98,99.35
448263.47,99.68,94.51,446778.98,99.35
448263.47,99.68,94.51,446778.98,99.35
448263.47,99.68,94.51,446778.98,99.35
448263.47,99.68,94.51,446778.98,99.35
448263.47,99.68,94.51,446778.98,99.35
448263.47,99.68,94.51,446778.98,99.35
448263.47,99.68,94.51,446778.98,99.35
448263.47,99.68,94.51,446778.98,99.35
448263.47,99.68,94.51,446778.98,99.35
448263.47,99.68,94.51,446778.98,99.35
448263.47,99.68,94.51,446778.98,99.35
448263.47,99.68,94.51,446778.98,99.35
448263.47,99.68,94.51,446778.98,99.35
448263.47,99.68,94.51,446778.98,99.35
448263.47,99.68,94.51,446778.98,99.35
448263.47,99.68,94.51,446778.98,99.35
448263.47,99.68,94.51,446778.98,99.35
448263.47,99.68,94.51,446778.98,99.35
448263.47,99.68,94.51,446778.98,99.35
448263.47,99.68,94.51,446778.98,99.35
448263.47,99.68,94.51,446778.98,99.35
448263.47,99.68,94.51,446778.98,99.35
448263.47,99.68,94.51,446778.98,99.35
448263.47,99.68,94.51,446778.98,99.35
448263.47,99.68,94.51,446778.98,99.35
448263.47,99.68,94.51,446778.98,99.35
448263.47,99.68,94.51,446778.98,99.35
448263.47,99.68,94.51,446778.98,99.35
448263.47,99.68,94.51,446778.98,99.35
448263.47,99.68,94.51,446778.98,99.35
448104.92,99.69,94.51,446621.04,99.36
448104.92,99.69,94.51,446621.04,99.36
448104.92,99.69,94.51,446621.04,99.36
447784.92,99.68,94.51,446301.04,99.35
447784.92,99.68,94.51,446301.04,99.35
447784.92,99.68,94.51,446301.04,99.35
447784.92,99.68,94.51,446301.04,99.35
447784.92,99.68,94.51,446301.04,99.35
447784.92,99.68,94.51,446301.04,99.35
447784.92,99.68,94.51,446301.04,99.35
447784.92,99.68,94.51,446301.04,99.35
447784.92,99.68,94.51,446301.04,99.35
447784.92,99.68,94.51,446301.04,99.35
447784.92,99.68,94.51,446301.04,99.35
447784.92,99.68,94.51,446297.68,99.35
447784.92,99.68,94.51,446297.68,99.35
447784.92,99.68,94.51,446297.68,99.35
447784.92,99.68,94.51,446297.68,99.35
447784.92,99.68,94.51,446297.68,99.35
447784.92,99.68,94.51,446297.68,99.35
447789.42,99.69,94.51,446318.61,99.36
447789.42,99.69,94.51,446318.61,99.36
447789.42,99.69,94.51,446318.61,99.36
447789.42,99.69,94.51,446318.61,99.36
447789.42,99.69,94.51,446318.61,99.36
447789.42,99.69,94.51,446318.61,99.36
447789.42,99.69,94.51,446318.61,99.36
447789.42,99.69,94.51,446318.61,99.36
447789.42,99.69,94.51,446318.61,99.36
447789.42,99.69,94.51,446318.61,99.36
447789.42,99.69,94.51,446318.61,99.36
447789.42,99.69,94.51,446318.61,99.36
447789.42,99.69,94.51,446318.61,99.36
447789.42,99.69,94.51,446318.61,99.36
447789.42,99.69,94.51,446318.61,99.36
447789.42,99.69,94.51,446318.61,99.36
447789.42,99.69,94.51,446318.61,99.36
447789.42,99.69,94.51,446318.61,99.36
447789.42,99.69,94.51,446318.61,99.36
447789.42,99.69,94.51,446318.61,99.36
447789.42,99.69,94.51,446318.61,99.36
447789.42,99.69,94.51,446318.61,99.36
447789.42,99.69,94.51,446318.61,99.36
447789.42,99.69,94.51,446318.61,99.36
447789.42,99.69,94.51,446318.61,99.36
447789.42,99.69,94.51,446318.61,99.36
447789.42,99.69,94.51,446318.61,99.36
447789.42,99.69,94.51,446318.61,99.36
447789.42,99.69,94.51,446318.61,99.36
447789.42,99.69,94.51,446318.61,99.36
447789.42,99.69,94.51,446318.61,99.36
447789.42,99.69,94.51,446318.61,99.36
447789.42,99.69,94.51,446318.61,99.36
447789.42,99.69,94.51,446318.61,99.36
447789.42,99.69,94.51,446318.61,99.36
447789.42,99.69,94.51,446318.61,99.36
447789.42,99.69,94.51,446318.61,99.36
447789.42,99.69,94.51,446318.61,99.36
447789.42,99.69,94.51,446318.61,99.36
447789.42,99.69,94.51,446325.81,99.36
447789.42,99.69,94.51,446325.81,99.36
447789.42,99.69,94.51,446325.81,99.36
447789.42,99.69,94.51,446325.81,99.36
447789.42,99.69,94.51,446325.81,99.36
447789.42,99.69,94.51,446325.81,99.36
447789.42,99.69,94.51,446325.81,99.36
447789.42,99.69,94.51,446325.81,99.36
447789.42,99.69,94.51,446325.81,99.36
447789.42,99.69,94.51,446325.81,99.36
447789.42,99.69,94.51,446325.81,99.36
447789.42,99.69,94.51,446325.81,99.36
447789.42,99.69,94.51,446325.81,99.36
447789.42,99.69,94.51,446325.81,99.36
447789.42,99.69,94.51,446325.81,99.36
447789.42,99.69,94.51,446325.81,99.36
447789.42,99.69,94.51,446325.81,99.36
447789.42,99.69,94.51,446325.81,99.36
447789.42,99.69,94.51,446325.81,99.36
447789.42,99.69,94.51,446325.81,99.36
447789.42,99.69,94.51,446325.81,99.36
447789.42,99.69,94.51,446325.81,99.36
447789.42,99.69,94.51,446325.81,99.36
447789.42,99.69,94.51,446325.81,99.36
447789.42,99.69,94.51,446325.81,99.36
447789.42,99.69,94.51,446325.81,99.36
447789.42,99.69,94.51,446325.81,99.36
447789.42,99.69,94.51,446325.81,99.36
447789.42,99.69,94.51,446325.81,99.36
447789.42,99.69,94.51,446325.81,99.36
447790.87,99.69,94.51,446327.97,99.36
447790.87,99.69,94.51,446327.97,99.36
447790.87,99.69,94.51,446327.97,99.36
447790.87,99.69,94.51,446327.97,99.36
447790.87,99.69,94.51,446327.97,99.36
447790.87,99.69,94.51,446327.97,99.36
447790.87,99.69,94.51,446327.97,99.36
447790.87,99.69,94.51,446327.97,99.36
447790.87,99.69,94.51,446327.97,99.36
447790.87,99.69,94.51,446327.97,99.36
447790.87,99.69,94.51,446327.97,99.36
447790.87,99.69,94.51,446327.97,99.36
447790.87,99.69,94.51,446327.97,99.36
447790.87,99.69,94.51,446327.97,99.36
447790.87,99.69,94.51,446327.97,99.36
447790.87,99.69,94.51,446327.97,99.36
447790.87,99.69,94.51,446318.02,99.36
447790.87,99.69,94.51,446318.02,99.36
447790.87,99.69,94.51,446318.02,99.36
447790.87,99.69,94.51,446318.02,99.36
447790.87,99.69,94.51,446318.02,99.36
447790.87,99.69,94.51,446318.02,99.36
447790.87,99.69,94.51,446318.02,99.36
447790.87,99.69,94.51,446318.02,99.36
447790.87,99.69,94.51,446318.02,99.36
447790.87,99.69,94.51,446318.02,99.36
447790.87,99.69,94.51,446318.02,99.36
447790.87,99.69,94.51,446318.02,99.36
447790.87,99.69,94.51,446318.02,99.36
447790.87,99.69,94.51,446318.02,99.36
447633.77,99.69,94.51,446161.6,99.36
447633.77,99.69,94.51,446161.6,99.36
447633.77,99.69,94.51,446161.6,99.36
447633.77,99.69,94.51,446161.6,99.36
447633.77,99.69,94.51,446161.6,99.36
447633.77,99.69,94.51,446161.6,99.36
447633.77,99.69,94.51,446161.6,99.36
447633.77,99.69,94.51,446161.6,99.36
447633.77,99.69,94.51,446161.6,99.36
447633.77,99.69,94.51,446161.6,99.36
447633.77,99.69,94.51,446161.6,99.36
447633.77,99.69,94.51,446161.6,99.36
447633.77,99.69,94.51,446161.6,99.36
447633.77,99.69,94.51,446161.6,99.36
447633.77,99.69,94.51,446161.6,99.36
447633.77,99.69,94.51,446161.6,99.36
447633.77,99.69,94.51,446161.6,99.36
447633.77,99.69,94.51,446161.6,99.36
447633.77,99.69,94.51,446161.6,99.36
447633.77,99.69,94.51,446161.6,99.36
447633.77,99.69,94.51,446161.6,99.36
447633.77,99.69,94.51,446161.6,99.36
447633.77,99.69,94.51,446161.6,99.36
447633.77,99.69,94.51,446161.6,99.36
447633.77,99.69,94.51,446161.6,99.36
447633.77,99.69,94.51,446161.6,99.36
447633.77,99.69,94.51,446161.6,99.36
447633.77,99.69,94.51,446161.6,99.36
447633.77,99.69,94.51,446161.6,99.36
447633.77,99.69,94.51,446161.6,99.36
447633.77,99.69,94.51,446161.6,99.36
447633.77,99.69,94.51,446161.6,99.36
447633.77,99.69,94.51,446161.6,99.36
447633.77,99.69,94.51,446161.6,99.36
447633.77,99.69,94.51,446161.6,99.36
447633.77,99.69,94.51,446161.6,99.36
447633.77,99.69,94.51,446161.6,99.36
447633.77,99.69,94.51,446161.6,99.36
447633.77,99.69,94.51,446161.6,99.36
447633.77,99.69,94.51,446161.6,99.36
447633.77,99.69,94.51,446161.6,99.36
447633.77,99.69,94.51,446161.6,99.36
447633.77,99.69,94.51,446161.6,99.36
447633.77,99.69,94.51,446161.6,99.36
447633.77,99.69,94.51,446161.6,99.36
447633.77,99.69,94.51,446161.6,99.36
447633.77,99.69,94.51,446161.6,99.36
447475.22,99.69,94.51,446003.59,99.36
447475.22,99.69,94.51,446003.59,99.36
447475.22,99.69,94.51,446003.59,99.36
447475.22,99.69,94.51,446003.59,99.36
447475.22,99.69,94.51,446003.59,99.36
447475.22,99.69,94.51,446003.59,99.36
447475.22,99.69,94.51,446003.59,99.36
447475.22,99.69,94.51,446003.59,99.36
447475.22,99.69,94.51,446003.59,99.36
447475.22,99.69,94.51,446003.59,99.36
447478.12,99.69,94.52,446019.55,99.36
447478.12,99.69,94.52,446019.55,99.36
447478.12,99.69,94.52,446019.55,99.36
447478.12,99.69,94.52,446019.55,99.36
447478.12,99.69,94.52,446019.55,99.36
447478.12,99.69,94.52,446019.55,99.36
447478.12,99.69,94.52,446019.55,99.36
447478.12,99.69,94.52,446019.55,99.36
447478.12,99.69,94.52,446019.55,99.36
447478.12,99.69,94.52,446019.55,99.36
447478.12,99.69,94.52,446019.55,99.36
447478.12,99.69,94.52,446019.55,99.36
447478.12,99.69,94.52,446019.55,99.36
447478.12,99.69,94.52,446019.55,99.36
447478.12,99.69,94.52,446019.55,99.36
447478.12,99.69,94.52,446019.55,99.36
447478.12,99.69,94.52,446019.55,99.36
447478.12,99.69,94.52,446019.55,99.36
447478.12,99.69,94.52,446019.55,99.36
447478.12,99.69,94.52,446019.55,99.36
447478.12,99.69,94.52,446019.55,99.36
447478.12,99.69,94.52,446019.55,99.36
447478.12,99.69,94.52,446019.55,99.36
447478.12,99.69,94.52,446019.55,99.36
447478.12,99.69,94.52,446019.55,99.36
447478.12,99.69,94.52,446019.55,99.36
447478.12,99.69,94.52,446019.55,99.36
447478.12,99.69,94.52,446019.55,99.36
447478.12,99.69,94.52,446019.55,99.36
447478.12,99.69,94.52,446019.55,99.36
447478.12,99.69,94.52,446019.55,99.36
447478.12,99.69,94.52,446019.55,99.36
447478.12,99.69,94.52,446019.55,99.36
447478.12,99.69,94.52,446019.55,99.36
447478.12,99.69,94.52,446019.55,99.36
447478.12,99.69,94.52,446019.55,99.36
447478.12,99.69,94.52,446019.55,99.36
447478.12,99.69,94.52,446019.55,99.36
447478.12,99.69,94.52,446019.55,99.36
447478.12,99.69,94.52,446019.55,99.36
447478.12,99.69,94.52,446019.55,99.36
