ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ef25-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ef25-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_ratio,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ef25-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_q124,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ef25-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-bellman_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ef25-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-bellman_ratio
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267128.74,96.19
271693.5,97.83,84.49,267113.82,96.18
271693.5,97.83,84.49,267113.82,96.18
271693.5,97.83,84.49,267113.82,96.18
271537.18,97.83,84.49,266954.91,96.18
271537.18,97.83,84.49,266954.91,96.18
271537.18,97.83,84.49,266954.91,96.18
271537.18,97.83,84.49,266954.91,96.18
271537.18,97.83,84.49,266954.91,96.18
271537.18,97.83,84.49,266954.91,96.18
271537.18,97.83,84.49,266954.91,96.18
271537.18,97.83,84.49,266954.91,96.18
271537.18,97.83,84.49,266954.91,96.18
271537.18,97.83,84.49,266954.91,96.18
271537.18,97.83,84.49,266954.91,96.18
271537.18,97.83,84.49,266954.91,96.18
271537.18,97.83,84.49,266954.91,96.18
271537.18,97.83,84.49,266954.91,96.18
271537.18,97.83,84.49,266954.91,96.18
271537.18,97.83,84.49,266954.91,96.18
271537.18,97.83,84.49,266954.91,96.18
271537.18,97.83,84.49,266954.91,96.18
271537.18,97.83,84.49,266954.91,96.18
271537.18,97.83,84.49,266954.91,96.18
271537.18,97.83,84.49,266954.91,96.18
271537.18,97.83,84.49,266954.91,96.18
271537.18,97.83,84.49,266954.91,96.18
271537.18,97.83,84.49,266954.91,96.18
271537.18,97.83,84.49,266954.91,96.18
271537.18,97.83,84.49,266954.91,96.18
271537.18,97.83,84.49,266954.91,96.18
271537.18,97.83,84.49,266954.91,96.18
271537.18,97.83,84.49,266954.91,96.18
271537.18,97.83,84.49,266954.91,96.18
271537.18,97.83,84.49,266954.91,96.18
271537.18,97.83,84.49,266954.91,96.18
271537.18,97.83,84.49,266954.91,96.18
271537.18,97.83,84.49,266954.91,96.18
271537.18,97.83,84.49,266954.91,96.18
271537.18,97.83,84.49,266954.91,96.18
271537.18,97.83,84.49,266954.91,96.18
271537.18,97.83,84.49,266954.91,96.18
271537.18,97.83,84.49,266954.91,96.18
271537.18,97.83,84.49,266954.91,96.18
271537.18,97.83,84.49,266954.91,96.18
271378.48,97.83,84.49,266796.0,96.18
271378.48,97.83,84.49,266798.28,96.18
271378.48,97.83,84.49,266798.28,96.18
271378.48,97.83,84.49,266798.28,96.18
271378.48,97.83,84.49,266798.28,96.18
271219.78,97.83,84.49,266639.57,96.18
271219.78,97.83,84.49,266639.57,96.18
271219.78,97.83,84.49,266639.57,96.18
271219.78,97.83,84.49,266639.57,96.18
271219.78,97.83,84.49,266639.57,96.18
271219.78,97.83,84.49,266639.57,96.18
271219.78,97.83,84.49,266639.57,96.18
271219.78,97.83,84.49,266639.57,96.18
271219.78,97.83,84.49,266639.57,96.18
271219.78,97.83,84.49,266639.57,96.18
271219.78,97.83,84.49,266639.57,96.18
271219.78,97.83,84.49,266639.57,96.18
271219.78,97.83,84.49,266639.57,96.18
271219.78,97.83,84.49,266637.73,96.18
271219.78,97.83,84.49,266637.73,96.18
271219.78,97.83,84.49,266637.73,96.18
271219.78,97.83,84.49,266637.73,96.18
271219.78,97.83,84.49,266637.73,96.18
271219.78,97.83,84.49,266637.73,96.18
271219.78,97.83,84.49,266637.73,96.18
271219.78,97.83,84.49,266637.73,96.18
271219.78,97.83,84.49,266637.73,96.18
271219.78,97.83,84.49,266637.73,96.18
271219.78,97.83,84.49,266637.73,96.18
271219.78,97.83,84.49,266637.73,96.18
271219.78,97.83,84.49,266637.73,96.18
271219.78,97.83,84.49,266637.73,96.18
271219.78,97.83,84.49,266637.73,96.18
271219.78,97.83,84.49,266637.73,96.18
271219.78,97.83,84.49,266637.73,96.18
271219.78,97.83,84.49,266637.73,96.18
271219.78,97.83,84.49,266637.73,96.18
271219.78,97.83,84.49,266637.73,96.18
271219.78,97.83,84.49,266637.73,96.18
271219.78,97.83,84.49,266637.73,96.18
271219.78,97.83,84.49,266637.73,96.18
271219.78,97.83,84.49,266637.73,96.18
271219.78,97.83,84.49,266637.73,96.18
271219.78,97.83,84.49,266637.73,96.18
271219.78,97.83,84.49,266637.73,96.18
271219.78,97.83,84.49,266637.73,96.18
271219.78,97.83,84.49,266637.73,96.18
271219.78,97.83,84.49,266637.73,96.18
271219.78,97.83,84.49,266637.73,96.18
271219.78,97.83,84.49,266637.73,96.18
271219.78,97.83,84.49,266637.73,96.18
271219.78,97.83,84.49,266637.73,96.18
271219.78,97.83,84.49,266637.73,96.18
271219.78,97.83,84.49,266637.73,96.18
271219.78,97.83,84.49,266637.73,96.18
271219.78,97.83,84.49,266637.73,96.18
271219.78,97.83,84.49,266637.73,96.18
271219.78,97.83,84.49,266637.73,96.18
271219.78,97.83,84.49,266637.73,96.18
271219.78,97.83,84.49,266637.73,96.18
271219.78,97.83,84.49,266637.73,96.18
271219.78,97.83,84.49,266637.73,96.18
271219.78,97.83,84.49,266637.73,96.18
271219.78,97.83,84.49,266637.73,96.18
271219.78,97.83,84.49,266637.73,96.18
271219.78,97.83,84.49,266637.73,96.18
271219.78,97.83,84.49,266675.95,96.19
271219.78,97.83,84.49,266675.95,96.19
271219.78,97.83,84.49,266674.89,96.19
271219.78,97.83,84.49,266674.89,96.19
271219.78,97.83,84.49,266674.89,96.19
271219.78,97.83,84.49,266674.89,96.19
271219.78,97.83,84.49,266674.89,96.19
271219.78,97.83,84.49,266674.89,96.19
271219.78,97.83,84.49,266674.89,96.19
271219.78,97.83,84.49,266674.89,96.19
271219.78,97.83,84.49,266674.89,96.19
271219.78,97.83,84.49,266674.89,96.19
271219.78,97.83,84.49,266674.89,96.19
271219.78,97.83,84.49,266674.89,96.19
271219.78,97.83,84.49,266674.89,96.19
271219.78,97.83,84.49,266674.89,96.19
271219.78,97.83,84.49,266674.89,96.19
271219.78,97.83,84.49,266674.89,96.19
271219.78,97.83,84.49,266674.89,96.19
271219.78,97.83,84.49,266674.89,96.19
271219.78,97.83,84.49,266618.9,96.17
271219.78,97.83,84.49,266618.9,96.17
271219.78,97.83,84.49,266618.9,96.17
271219.78,97.83,84.49,266618.9,96.17
271219.78,97.83,84.49,266618.9,96.17
271219.78,97.83,84.49,266618.9,96.17
271219.78,97.83,84.49,266618.9,96.17
271219.78,97.83,84.49,266618.9,96.17
271219.78,97.83,84.49,266618.9,96.17
271219.78,97.83,84.49,266618.9,96.17
271219.78,97.83,84.49,266618.9,96.17
271219.78,97.83,84.49,266618.9,96.17
271219.78,97.83,84.49,266618.9,96.17
271219.78,97.83,84.49,266618.9,96.17
271219.78,97.83,84.49,266618.9,96.17
271219.78,97.83,84.49,266618.9,96.17
271219.78,97.83,84.49,266618.9,96.17
271219.78,97.83,84.49,266618.9,96.17
271219.78,97.83,84.49,266618.9,96.17
271219.78,97.83,84.49,266618.9,96.17
271219.78,97.83,84.49,266618.9,96.17
271219.78,97.83,84.49,266618.9,96.17
271169.78,97.83,84.49,266568.9,96.17
271169.78,97.83,84.49,266568.9,96.17
271169.78,97.83,84.49,266568.9,96.17
271169.78,97.83,84.49,266568.9,96.17
271169.78,97.83,84.49,266568.9,96.17
271169.78,97.83,84.49,266568.9,96.17
271169.78,97.83,84.49,266568.9,96.17
271169.78,97.83,84.49,266568.9,96.17
271169.78,97.83,84.49,266568.9,96.17
271169.78,97.83,84.49,266568.9,96.17
271169.78,97.83,84.49,266568.9,96.17
271169.78,97.83,84.49,266568.9,96.17
271169.78,97.83,84.49,266568.9,96.17
271169.78,97.83,84.49,266568.9,96.17
271169.78,97.83,84.49,266568.9,96.17
271169.78,97.83,84.49,266568.9,96.17
271011.07,97.83,84.49,266410.61,96.17
271011.07,97.83,84.49,266410.61,96.17
271011.07,97.83,84.49,266410.61,96.17
271011.07,97.83,84.49,266410.61,96.17
271011.07,97.83,84.49,266410.61,96.17
271011.07,97.83,84.49,266410.61,96.17
271011.07,97.83,84.49,266410.61,96.17
271011.07,97.83,84.49,266410.61,96.17
271011.07,97.83,84.49,266410.61,96.17
271011.07,97.83,84.49,266410.61,96.17
271011.07,97.83,84.49,266410.61,96.17
271011.07,97.83,84.49,266410.61,96.17
271011.07,97.83,84.49,266410.61,96.17
271011.07,97.83,84.49,266410.61,96.17
271011.07,97.83,84.49,266410.61,96.17
271011.07,97.83,84.49,266410.61,96.17
271011.07,97.83,84.49,266410.61,96.17
271011.07,97.83,84.49,266410.61,96.17
271011.07,97.83,84.49,266410.61,96.17
271011.07,97.83,84.49,266410.61,96.17
271011.07,97.83,84.49,266410.61,96.17
271011.07,97.83,84.49,266410.61,96.17
271011.07,97.83,84.49,266410.61,96.17
270691.07,97.83,84.48,266090.61,96.17
270691.07,97.83,84.48,266090.61,96.17
270691.07,97.83,84.48,266090.61,96.17
270691.07,97.83,84.48,266090.61,96.17
270691.07,97.83,84.48,266090.61,96.17
270691.07,97.83,84.48,266090.61,96.17
270691.07,97.83,84.48,266090.61,96.17
270691.07,97.83,84.48,266090.61,96.17
270691.07,97.83,84.48,266090.61,96.17
270691.07,97.83,84.48,266090.61,96.17
270691.07,97.83,84.48,266090.61,96.17
270691.07,97.83,84.48,266090.61,96.17
270691.07,97.83,84.48,266090.61,96.17
270691.07,97.83,84.48,266090.61,96.17
270691.07,97.83,84.48,266090.61,96.17
270691.07,97.83,84.48,266090.61,96.17
270691.07,97.83,84.48,266090.61,96.17
270691.07,97.83,84.48,266090.61,96.17
270691.07,97.83,84.48,266090.61,96.17
270691.07,97.83,84.48,266090.61,96.17
270691.07,97.83,84.48,266151.68,96.19
270691.07,97.83,84.48,266151.68,96.19
270691.07,97.83,84.48,266151.68,96.19
270691.07,97.83,84.48,266151.68,96.19
270691.07,97.83,84.48,266129.89,96.18
270691.07,97.83,84.48,266129.89,96.18
270691.07,97.83,84.48,266129.89,96.18
270691.07,97.83,84.48,266129.89,96.18
270691.07,97.83,84.48,266129.89,96.18
270691.07,97.83,84.48,266129.89,96.18
270691.07,97.83,84.48,266129.89,96.18
270691.07,97.83,84.48,266129.89,96.18
270691.07,97.83,84.48,266153.95,96.19
270691.07,97.83,84.48,266153.95,96.19
270691.07,97.83,84.48,266153.95,96.19
270691.07,97.83,84.48,266153.95,96.19
270691.07,97.83,84.48,266153.95,96.19
270691.07,97.83,84.48,266153.95,96.19
270691.07,97.83,84.48,266153.95,96.19
270691.07,97.83,84.48,266153.95,96.19
270691.07,97.83,84.48,266153.95,96.19
270581.07,97.83,84.48,266043.95,96.19
270581.07,97.83,84.48,266043.95,96.19
270581.07,97.83,84.48,266043.95,96.19
270581.07,97.83,84.48,266043.95,96.19
270581.07,97.83,84.48,266043.95,96.19
270581.07,97.83,84.48,266043.95,96.19
270581.07,97.83,84.48,266043.95,96.19
270581.07,97.83,84.48,266043.95,96.19
270581.07,97.83,84.48,266043.95,96.19
270581.07,97.83,84.48,266043.95,96.19
270581.07,97.83,84.48,266043.95,96.19
270581.07,97.83,84.48,266040.8,96.19
270581.07,97.83,84.48,266040.8,96.19
270581.07,97.83,84.48,266040.8,96.19
270581.07,97.83,84.48,266040.8,96.19
270581.07,97.83,84.48,266040.8,96.19
270581.07,97.83,84.48,266040.8,96.19
270581.07,97.83,84.48,266040.8,96.19
270581.07,97.83,84.48,266040.8,96.19
270581.07,97.83,84.48,266040.8,96.19
270581.07,97.83,84.48,265972.22,96.16
270581.07,97.83,84.48,265972.22,96.16
270581.07,97.83,84.48,265972.22,96.16
270581.07,97.83,84.48,265972.22,96.16
270581.07,97.83,84.48,265972.22,96.16
270581.07,97.83,84.48,265972.22,96.16
270581.07,97.83,84.48,265972.22,96.16
270581.07,97.83,84.48,265972.22,96.16
270581.07,97.83,84.48,265972.22,96.16
270581.07,97.83,84.48,265972.22,96.16
270581.07,97.83,84.48,265972.22,96.16
270581.07,97.83,84.48,265972.22,96.16
270581.07,97.83,84.48,265972.22,96.16
270581.07,97.83,84.48,265972.22,96.16
270581.07,97.83,84.48,265972.22,96.16
270581.07,97.83,84.48,265972.22,96.16
270581.07,97.83,84.48,265972.22,96.16
270581.07,97.83,84.48,266049.63,96.19
270581.07,97.83,84.48,266049.63,96.19
270581.07,97.83,84.48,266049.63,96.19
270581.07,97.83,84.48,266049.63,96.19
270581.07,97.83,84.48,266049.63,96.19
270581.07,97.83,84.48,266049.63,96.19
270581.07,97.83,84.48,266049.63,96.19
270581.07,97.83,84.48,266049.63,96.19
270581.07,97.83,84.48,266062.86,96.19
270581.07,97.83,84.48,266062.86,96.19
270581.07,97.83,84.48,266062.86,96.19
270581.07,97.83,84.48,266062.86,96.19
270581.07,97.83,84.48,266062.86,96.19
270581.07,97.83,84.48,266062.86,96.19
270581.07,97.83,84.48,266062.86,96.19
270581.07,97.83,84.48,266062.86,96.19
270581.07,97.83,84.48,266062.86,96.19
270581.07,97.83,84.48,266062.86,96.19
270581.07,97.83,84.48,266062.86,96.19
270581.07,97.83,84.48,266062.86,96.19
270581.07,97.83,84.48,266062.86,96.19
270581.07,97.83,84.48,266062.86,96.19
270581.07,97.83,84.48,266062.86,96.19
270581.07,97.83,84.48,266062.86,96.19
270581.07,97.83,84.48,266062.86,96.19
270581.07,97.83,84.48,266062.86,96.19
270581.07,97.83,84.48,266062.86,96.19
270581.07,97.83,84.48,266062.86,96.19
270581.07,97.83,84.48,266062.86,96.19
270581.07,97.83,84.48,266062.86,96.19
270581.07,97.83,84.48,266062.86,96.19
270581.07,97.83,84.48,266062.86,96.19
270581.07,97.83,84.48,266062.86,96.19
270581.07,97.83,84.48,266062.86,96.19
270581.07,97.83,84.48,266062.86,96.19
270581.07,97.83,84.48,266062.86,96.19
270581.07,97.83,84.48,266062.86,96.19
270581.07,97.83,84.48,266113.63,96.21
270581.07,97.83,84.48,266113.63,96.21
270581.07,97.83,84.48,266111.15,96.21
270581.07,97.83,84.48,266111.15,96.21
270581.07,97.83,84.48,266111.15,96.21
270581.07,97.83,84.48,266111.15,96.21
270581.07,97.83,84.48,266111.15,96.21
270581.07,97.83,84.48,266111.15,96.21
270581.07,97.83,84.48,266111.15,96.21
270581.07,97.83,84.48,266111.15,96.21
270581.07,97.83,84.48,266111.15,96.21
270581.07,97.83,84.48,266111.15,96.21
270581.07,97.83,84.48,266111.15,96.21
270581.07,97.83,84.48,266111.15,96.21
270581.07,97.83,84.48,266111.15,96.21
270581.07,97.83,84.48,266111.15,96.21
270581.07,97.83,84.48,266111.15,96.21
270581.07,97.83,84.48,266111.15,96.21
270581.07,97.83,84.48,266111.15,96.21
270581.07,97.83,84.48,266111.15,96.21
270581.07,97.83,84.48,266111.15,96.21
270581.07,97.83,84.48,266111.15,96.21
270441.07,97.83,84.48,265971.15,96.21
270441.07,97.83,84.48,265971.15,96.21
270441.07,97.83,84.48,265971.15,96.21
270441.07,97.83,84.48,265971.15,96.21
270441.07,97.83,84.48,265971.15,96.21
270441.07,97.83,84.48,265971.15,96.21
270441.07,97.83,84.48,265971.15,96.21
270441.07,97.83,84.48,265971.15,96.21
270441.07,97.83,84.48,265971.15,96.21
270441.07,97.83,84.48,265971.15,96.21
270441.07,97.83,84.48,265971.15,96.21
270441.07,97.83,84.48,265971.15,96.21
270441.07,97.83,84.48,265971.15,96.21
270441.07,97.83,84.48,265971.15,96.21
270441.07,97.83,84.48,265971.15,96.21
270441.07,97.83,84.48,265971.15,96.21
270441.07,97.83,84.48,265971.15,96.21
270441.07,97.83,84.48,265971.09,96.21
270441.07,97.83,84.48,265971.09,96.21
270441.07,97.83,84.48,265971.09,96.21
270441.07,97.83,84.48,265971.09,96.21
270441.07,97.83,84.48,265971.09,96.21
270441.07,97.83,84.48,265971.09,96.21
270441.07,97.83,84.48,265971.09,96.21
270441.07,97.83,84.48,265971.09,96.21
270441.07,97.83,84.48,265971.09,96.21
270441.07,97.83,84.48,265971.09,96.21
270441.07,97.83,84.48,265993.58,96.22
270441.07,97.83,84.48,265993.58,96.22
270441.07,97.83,84.48,265993.58,96.22
270441.07,97.83,84.48,265993.58,96.22
270441.07,97.83,84.48,265993.58,96.22
270441.07,97.83,84.48,265993.58,96.22
270441.07,97.83,84.48,265993.58,96.22
270441.07,97.83,84.48,265993.58,96.22
270441.07,97.83,84.48,265993.58,96.22
270441.07,97.83,84.48,265993.58,96.22
270441.07,97.83,84.48,265993.58,96.22
270441.07,97.83,84.48,265993.58,96.22
270441.07,97.83,84.48,265993.58,96.22
270441.07,97.83,84.48,265993.58,96.22
270441.07,97.83,84.48,265993.58,96.22
270441.07,97.83,84.48,265993.58,96.22
270441.07,97.83,84.48,265993.58,96.22
270441.07,97.83,84.48,265993.58,96.22
270441.07,97.83,84.48,265993.58,96.22
270441.07,97.83,84.48,265993.58,96.22
270441.07,97.83,84.48,265993.58,96.22
270441.07,97.83,84.48,265993.58,96.22
270441.07,97.83,84.48,265993.58,96.22
270441.07,97.83,84.48,265993.58,96.22
270441.07,97.83,84.48,265993.58,96.22
270441.07,97.83,84.48,265982.03,96.21
270441.07,97.83,84.48,265982.03,96.21
270441.07,97.83,84.48,265982.03,96.21
270441.07,97.83,84.48,265982.03,96.21
270441.07,97.83,84.48,265982.03,96.21
270441.07,97.83,84.48,265982.03,96.21
270441.07,97.83,84.48,265982.03,96.21
270441.07,97.83,84.48,265982.03,96.21
270441.07,97.83,84.48,265982.03,96.21
270333.67,97.83,84.48,265873.13,96.21
270333.67,97.83,84.48,265873.13,96.21
270333.67,97.83,84.48,265873.13,96.21
270226.26,97.83,84.48,265764.23,96.21
270226.26,97.83,84.48,265764.23,96.21
270226.26,97.83,84.48,265764.23,96.21
270226.26,97.83,84.48,265764.23,96.21
270226.26,97.83,84.48,265764.23,96.21
270226.26,97.83,84.48,265764.23,96.21
270226.26,97.83,84.48,265778.63,96.22
270226.26,97.83,84.48,265801.1,96.22
270226.26,97.83,84.48,265801.1,96.22
270226.26,97.83,84.48,265801.1,96.22
270226.26,97.83,84.48,265782.45,96.22
270226.26,97.83,84.48,265782.45,96.22
270226.26,97.83,84.48,265800.69,96.22
270226.26,97.83,84.48,265800.69,96.22
270226.26,97.83,84.48,265778.63,96.22
270226.26,97.83,84.48,265778.63,96.22
270226.26,97.83,84.48,265778.63,96.22
270226.26,97.83,84.48,265778.63,96.22
270226.26,97.83,84.48,265778.63,96.22
270226.26,97.83,84.48,265778.63,96.22
270226.26,97.83,84.48,265778.63,96.22
270226.26,97.83,84.48,265803.96,96.23
270226.26,97.83,84.48,265803.96,96.23
270226.26,97.83,84.48,265803.96,96.23
270226.26,97.83,84.48,265803.96,96.23
270226.26,97.83,84.48,265803.96,96.23
270226.26,97.83,84.48,265803.96,96.23
270226.26,97.83,84.48,265803.96,96.23
270226.26,97.83,84.48,265803.96,96.23
270226.26,97.83,84.48,265803.96,96.23
270226.26,97.83,84.48,265822.19,96.23
270226.26,97.83,84.48,265822.19,96.23
270226.26,97.83,84.48,265822.19,96.23
270226.26,97.83,84.48,265822.19,96.23
270226.26,97.83,84.48,265822.19,96.23
270226.26,97.83,84.48,265822.19,96.23
270226.26,97.83,84.48,265822.19,96.23
270226.26,97.83,84.48,265822.19,96.23
270226.26,97.83,84.48,265822.19,96.23
270226.26,97.83,84.48,265822.19,96.23
270226.26,97.83,84.48,265822.19,96.23
270226.26,97.83,84.48,265822.19,96.23
270226.26,97.83,84.48,265822.19,96.23
270226.26,97.83,84.48,265822.19,96.23
270226.26,97.83,84.48,265822.19,96.23
270226.26,97.83,84.48,265822.19,96.23
270226.26,97.83,84.48,265822.19,96.23
270226.26,97.83,84.48,265822.23,96.23
270226.26,97.83,84.48,265822.23,96.23
270226.26,97.83,84.48,265822.23,96.23
270226.26,97.83,84.48,265822.23,96.23
270226.26,97.83,84.48,265822.23,96.23
270226.26,97.83,84.48,265822.23,96.23
270226.26,97.83,84.48,265822.23,96.23
270226.26,97.83,84.48,265822.23,96.23
270226.26,97.83,84.48,265822.23,96.23
270226.26,97.83,84.48,265822.23,96.23
270226.26,97.83,84.48,265822.23,96.23
270226.26,97.83,84.48,265822.23,96.23
270226.26,97.83,84.48,265822.23,96.23
270226.26,97.83,84.48,265822.23,96.23
270226.26,97.83,84.48,265822.23,96.23
270226.26,97.83,84.48,265822.23,96.23
270226.26,97.83,84.48,265822.23,96.23
270226.26,97.83,84.48,265822.23,96.23
270226.26,97.83,84.48,265822.23,96.23
270226.26,97.83,84.48,265822.23,96.23
270226.26,97.83,84.48,265822.23,96.23
270226.26,97.83,84.48,265822.23,96.23
270226.26,97.83,84.48,265822.23,96.23
270226.26,97.83,84.48,265822.23,96.23
270226.26,97.83,84.48,265822.23,96.23
270226.26,97.83,84.48,265822.23,96.23
270226.26,97.83,84.48,265822.23,96.23
270226.26,97.83,84.48,265822.23,96.23
270226.26,97.83,84.48,265822.23,96.23
270226.26,97.83,84.48,265822.23,96.23
270226.26,97.83,84.48,265822.23,96.23
270226.26,97.83,84.48,265822.23,96.23
270226.26,97.83,84.48,265822.23,96.23
270226.26,97.83,84.48,265822.23,96.23
270226.26,97.83,84.48,265822.23,96.23
270226.26,97.83,84.48,265822.23,96.23
270226.26,97.83,84.48,265822.23,96.23
270226.26,97.83,84.48,265822.23,96.23
270067.55,97.83,84.48,265663.32,96.23
270067.55,97.83,84.48,265663.32,96.23
270067.55,97.83,84.48,265663.32,96.23
270067.55,97.83,84.48,265663.32,96.23
270067.55,97.83,84.48,265663.32,96.23
270067.55,97.83,84.48,265663.32,96.23
270067.55,97.83,84.48,265663.32,96.23
270067.55,97.83,84.48,265663.32,96.23
270067.55,97.83,84.48,265663.32,96.23
270067.55,97.83,84.48,265663.32,96.23
270067.55,97.83,84.48,265663.32,96.23
270067.55,97.83,84.48,265663.32,96.23
270067.55,97.83,84.48,265661.88,96.23
270067.55,97.83,84.48,265661.88,96.23
270067.55,97.83,84.48,265661.88,96.23
270067.55,97.83,84.48,265661.88,96.23
270067.55,97.83,84.48,265661.88,96.23
270067.55,97.83,84.48,265661.88,96.23
270067.55,97.83,84.48,265661.88,96.23
270067.55,97.83,84.48,265661.88,96.23
270067.55,97.83,84.48,265661.88,96.23
270067.55,97.83,84.48,265661.88,96.23
270067.55,97.83,84.48,265695.42,96.24
270067.55,97.83,84.48,265695.42,96.24
270067.55,97.83,84.48,265695.42,96.24
270067.55,97.83,84.48,265695.42,96.24
270067.55,97.83,84.48,265695.42,96.24
270067.55,97.83,84.48,265695.42,96.24
270067.55,97.83,84.48,265695.42,96.24
270067.55,97.83,84.48,265695.42,96.24
270067.55,97.83,84.48,265695.42,96.24
270067.55,97.83,84.48,265695.42,96.24
270067.55,97.83,84.48,265695.42,96.24
270067.55,97.83,84.48,265695.42,96.24
270067.55,97.83,84.48,265695.42,96.24
270067.55,97.83,84.48,265695.42,96.24
270067.55,97.83,84.48,265695.42,96.24
270067.55,97.83,84.48,265695.42,96.24
270067.55,97.83,84.48,265695.42,96.24
270067.55,97.83,84.48,265695.42,96.24
270067.55,97.83,84.48,265695.42,96.24
270067.55,97.83,84.48,265695.42,96.24
270067.55,97.83,84.48,265695.42,96.24
270067.55,97.83,84.48,265695.42,96.24
270067.55,97.83,84.48,265695.42,96.24
270067.55,97.83,84.48,265695.42,96.24
270067.55,97.83,84.48,265695.42,96.24
270067.55,97.83,84.48,265695.42,96.24
270067.55,97.83,84.48,265695.42,96.24
270067.55,97.83,84.48,265695.42,96.24
270067.55,97.83,84.48,265695.42,96.24
270067.55,97.83,84.48,265695.42,96.24
270067.55,97.83,84.48,265695.42,96.24
270067.55,97.83,84.48,265695.42,96.24
