ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b910-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b910-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_ratio,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b910-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_q124,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b910-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-bellman_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b910-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-bellman_ratio
1125552.83,99.85,86.29,1122525.86,99.59
1125445.64,99.85,86.29,1122438.1,99.59
1125445.64,99.85,86.29,1122438.1,99.59
1125445.64,99.85,86.29,1122438.1,99.59
1125445.64,99.85,86.29,1122438.1,99.59
1125445.64,99.85,86.29,1122433.55,99.59
1125445.64,99.85,86.29,1122433.55,99.59
1125130.06,99.85,86.29,1122128.5,99.59
1125130.06,99.85,86.29,1122128.5,99.59
1125130.06,99.85,86.29,1122128.5,99.59
1125130.06,99.85,86.29,1122128.5,99.59
1125130.06,99.85,86.29,1122101.3,99.59
1125130.06,99.85,86.29,1122101.3,99.59
1125022.87,99.85,86.29,1121999.77,99.59
1125022.87,99.85,86.29,1122025.54,99.59
1125022.87,99.85,86.29,1122025.54,99.59
1125022.87,99.85,86.29,1121999.77,99.59
1125022.87,99.85,86.29,1121999.77,99.59
1125022.87,99.85,86.29,1122026.68,99.59
1125022.87,99.85,86.29,1122024.39,99.59
1125022.87,99.85,86.29,1122024.39,99.59
1125022.87,99.85,86.29,1122024.39,99.59
1125022.87,99.85,86.29,1122024.39,99.59
1125022.87,99.85,86.29,1122024.39,99.59
1125022.87,99.85,86.29,1122024.39,99.59
1125022.87,99.85,86.29,1122024.39,99.59
1125022.87,99.85,86.29,1122024.39,99.59
1125022.87,99.85,86.29,1122024.39,99.59
1125022.87,99.85,86.29,1122024.39,99.59
1125022.87,99.85,86.29,1122024.39,99.59
1125022.87,99.85,86.29,1122024.39,99.59
1125022.87,99.85,86.29,1122024.39,99.59
1125022.87,99.85,86.29,1122024.39,99.59
1125022.87,99.85,86.29,1122024.39,99.59
1125022.87,99.85,86.29,1122024.39,99.59
1125022.87,99.85,86.29,1122024.39,99.59
1125022.87,99.85,86.29,1122024.39,99.59
1125022.87,99.85,86.29,1122024.39,99.59
1125022.87,99.85,86.29,1122024.39,99.59
1125022.87,99.85,86.29,1122024.39,99.59
1125022.87,99.85,86.29,1122024.39,99.59
1124915.68,99.85,86.29,1121922.87,99.59
1124915.68,99.85,86.29,1121922.87,99.59
1124915.68,99.85,86.29,1121922.87,99.59
1124915.68,99.85,86.29,1121922.87,99.59
1124915.68,99.85,86.29,1121970.47,99.59
1124915.68,99.85,86.29,1121970.47,99.59
1124915.68,99.85,86.29,1121970.47,99.59
1124915.68,99.85,86.29,1121970.47,99.59
1124915.68,99.85,86.29,1121970.47,99.59
1124915.68,99.85,86.29,1121970.47,99.59
1124915.68,99.85,86.29,1121946.13,99.59
1124915.68,99.85,86.29,1121946.13,99.59
1124915.68,99.85,86.29,1121946.13,99.59
1124915.68,99.85,86.29,1121946.13,99.59
1124915.68,99.85,86.29,1121946.13,99.59
1124915.68,99.85,86.29,1121946.13,99.59
1124915.68,99.85,86.29,1121946.13,99.59
1124915.68,99.85,86.29,1121946.13,99.59
1124915.68,99.85,86.29,1121946.13,99.59
1124915.68,99.85,86.29,1121946.13,99.59
1124915.68,99.85,86.29,1121946.13,99.59
1124915.68,99.85,86.29,1121946.13,99.59
1124915.68,99.85,86.29,1121937.03,99.59
1124915.68,99.85,86.29,1121937.03,99.59
1124915.68,99.85,86.29,1121937.03,99.59
1124915.68,99.85,86.29,1121937.03,99.59
1124915.68,99.85,86.29,1121937.03,99.59
1124915.68,99.85,86.29,1121937.03,99.59
1124915.68,99.85,86.29,1121977.41,99.59
1124808.48,99.86,86.29,1121867.67,99.59
1124808.48,99.86,86.29,1121836.23,99.59
1124808.48,99.86,86.29,1121870.09,99.59
1124808.48,99.86,86.29,1121870.09,99.59
1124808.48,99.86,86.29,1121870.09,99.59
1124808.48,99.86,86.29,1121870.09,99.59
1124808.48,99.86,86.29,1121870.09,99.59
1124651.29,99.86,86.29,1121712.45,99.59
1124651.29,99.86,86.29,1121712.45,99.59
1124651.29,99.86,86.29,1121688.28,99.59
1124651.29,99.86,86.29,1121688.28,99.59
1124651.29,99.86,86.29,1121655.54,99.59
1124651.29,99.86,86.29,1121655.54,99.59
1124651.29,99.86,86.29,1121682.18,99.59
1124651.29,99.86,86.29,1121682.18,99.59
1124651.29,99.86,86.29,1121682.18,99.59
1124651.29,99.86,86.29,1121682.18,99.59
1124651.29,99.86,86.29,1121682.18,99.59
1124651.29,99.86,86.29,1121682.18,99.59
1124651.29,99.86,86.29,1121682.18,99.59
1124651.29,99.86,86.29,1121682.18,99.59
1124651.29,99.86,86.29,1121682.18,99.59
1124651.29,99.86,86.29,1121682.18,99.59
1124651.29,99.86,86.29,1121682.18,99.59
1124651.29,99.86,86.29,1121682.18,99.59
1124651.29,99.86,86.29,1121682.18,99.59
1124651.29,99.86,86.29,1121682.18,99.59
1124651.29,99.86,86.29,1121674.94,99.59
1124651.29,99.86,86.29,1121674.94,99.59
1124651.29,99.86,86.29,1121674.94,99.59
1124651.29,99.86,86.29,1121674.94,99.59
1124651.29,99.86,86.29,1121674.94,99.59
1124651.29,99.86,86.29,1121674.94,99.59
1124651.29,99.86,86.29,1121674.94,99.59
1124651.29,99.86,86.29,1121674.94,99.59
1124651.29,99.86,86.29,1121711.86,99.59
1124651.29,99.86,86.29,1121711.86,99.59
1124651.29,99.86,86.29,1121705.15,99.59
1124651.29,99.86,86.29,1121705.15,99.59
1124651.29,99.86,86.29,1121705.15,99.59
1124651.29,99.86,86.29,1121705.15,99.59
1124651.29,99.86,86.29,1121705.15,99.59
1124651.29,99.86,86.29,1121705.15,99.59
1124651.29,99.86,86.29,1121705.15,99.59
1124651.29,99.86,86.29,1121668.91,99.59
1124651.29,99.86,86.29,1121668.91,99.59
1124654.1,99.86,86.29,1121678.94,99.59
1124654.1,99.86,86.29,1121714.86,99.59
1124654.1,99.86,86.29,1121714.86,99.59
1124654.1,99.86,86.29,1121714.86,99.59
1124654.1,99.86,86.29,1121714.86,99.59
1124654.1,99.86,86.29,1121714.86,99.59
1124654.1,99.86,86.29,1121714.86,99.59
1124654.1,99.86,86.29,1121714.86,99.59
1124654.1,99.86,86.29,1121714.86,99.59
1124654.1,99.86,86.29,1121714.86,99.59
1124654.1,99.86,86.29,1121714.86,99.59
1124654.1,99.86,86.29,1121714.86,99.59
1124654.1,99.86,86.29,1121714.86,99.59
1124654.1,99.86,86.29,1121714.86,99.59
1124654.1,99.86,86.29,1121722.9,99.6
1124654.1,99.86,86.29,1121722.9,99.6
1124654.1,99.86,86.29,1121722.9,99.6
1124654.1,99.86,86.29,1121683.66,99.59
1124654.1,99.86,86.29,1121683.66,99.59
1124654.1,99.86,86.29,1121683.66,99.59
1124654.1,99.86,86.29,1121683.66,99.59
1124654.1,99.86,86.29,1121683.66,99.59
1124654.1,99.86,86.29,1121728.85,99.6
1124654.1,99.86,86.29,1121728.85,99.6
1124654.1,99.86,86.29,1121719.47,99.6
1124654.1,99.86,86.29,1121719.47,99.6
1124654.1,99.86,86.29,1121719.47,99.6
1124654.1,99.86,86.29,1121719.47,99.6
1124654.1,99.86,86.29,1121719.47,99.6
1124654.1,99.86,86.29,1121719.47,99.6
1124654.1,99.86,86.29,1121692.26,99.59
1124654.1,99.86,86.29,1121692.26,99.59
1124654.1,99.86,86.29,1121692.26,99.59
1124654.1,99.86,86.29,1121692.26,99.59
1124654.1,99.86,86.29,1121692.26,99.59
1124654.1,99.86,86.29,1121738.82,99.6
1124654.1,99.86,86.29,1121738.82,99.6
1124654.1,99.86,86.29,1121738.82,99.6
1124654.1,99.86,86.29,1121738.82,99.6
1124654.1,99.86,86.29,1121738.82,99.6
1124654.1,99.86,86.29,1121738.82,99.6
1124654.1,99.86,86.29,1121738.82,99.6
1124654.1,99.86,86.29,1121738.82,99.6
1124654.1,99.86,86.29,1121738.82,99.6
1124654.1,99.86,86.29,1121692.26,99.59
1124654.1,99.86,86.29,1121692.26,99.59
1124654.1,99.86,86.29,1121692.26,99.59
1124656.91,99.86,86.29,1121704.59,99.59
1124656.91,99.86,86.29,1121704.59,99.59
1124656.91,99.86,86.29,1121704.59,99.59
1124656.91,99.86,86.29,1121704.59,99.59
1124656.91,99.86,86.29,1121704.59,99.59
1124656.91,99.86,86.29,1121753.02,99.6
1124656.91,99.86,86.29,1121753.02,99.6
1124656.91,99.86,86.29,1121753.02,99.6
1124656.91,99.86,86.29,1121753.02,99.6
1124656.91,99.86,86.29,1121753.02,99.6
1124656.91,99.86,86.29,1121753.02,99.6
1124656.91,99.86,86.29,1121753.02,99.6
1124656.91,99.86,86.29,1121753.02,99.6
1124656.91,99.86,86.29,1121753.02,99.6
1124656.91,99.86,86.29,1121753.02,99.6
1124656.91,99.86,86.29,1121753.02,99.6
1124656.91,99.86,86.29,1121753.02,99.6
1124656.91,99.86,86.29,1121753.02,99.6
1124656.91,99.86,86.29,1121753.02,99.6
1124656.91,99.86,86.29,1121753.02,99.6
1124656.91,99.86,86.29,1121742.71,99.6
1124656.91,99.86,86.29,1121742.71,99.6
1124656.91,99.86,86.29,1121756.56,99.6
1124656.91,99.86,86.29,1121756.56,99.6
1124656.91,99.86,86.29,1121756.56,99.6
1124656.91,99.86,86.29,1121741.25,99.6
1124656.91,99.86,86.29,1121741.25,99.6
1124656.91,99.86,86.29,1121741.25,99.6
1124656.91,99.86,86.29,1121741.25,99.6
1124656.91,99.86,86.29,1121741.25,99.6
1124662.52,99.86,86.29,1121761.76,99.6
1124662.52,99.86,86.29,1121739.86,99.6
1124662.52,99.86,86.29,1121739.86,99.6
1124662.52,99.86,86.29,1121739.86,99.6
1124662.52,99.86,86.29,1121739.86,99.6
1124662.52,99.86,86.29,1121764.83,99.6
1124662.52,99.86,86.29,1121761.12,99.6
1124662.52,99.86,86.29,1121761.12,99.6
1124662.52,99.86,86.29,1121733.91,99.6
1124662.52,99.86,86.29,1121733.91,99.6
1124662.52,99.86,86.29,1121733.91,99.6
1124662.52,99.86,86.29,1121733.91,99.6
1124662.52,99.86,86.29,1121733.91,99.6
1124662.52,99.86,86.29,1121733.91,99.6
1124662.52,99.86,86.29,1121733.91,99.6
1124505.33,99.86,86.29,1121581.24,99.6
1124505.33,99.86,86.29,1121581.24,99.6
1124505.33,99.86,86.29,1121581.24,99.6
1124505.33,99.86,86.29,1121627.79,99.6
1124505.33,99.86,86.29,1121627.79,99.6
1124505.33,99.86,86.29,1121627.79,99.6
1124505.33,99.86,86.29,1121627.79,99.6
1124505.33,99.86,86.29,1121627.79,99.6
1124505.33,99.86,86.29,1121581.24,99.6
1124505.33,99.86,86.29,1121581.24,99.6
1124505.33,99.86,86.29,1121581.24,99.6
1124505.33,99.86,86.29,1121581.24,99.6
1124505.33,99.86,86.29,1121581.24,99.6
1124505.33,99.86,86.29,1121581.24,99.6
1124505.33,99.86,86.29,1121581.24,99.6
1124505.33,99.86,86.29,1121581.24,99.6
1124505.33,99.86,86.29,1121630.04,99.6
1124505.33,99.86,86.29,1121630.04,99.6
1124505.33,99.86,86.29,1121630.04,99.6
1124505.33,99.86,86.29,1121630.04,99.6
1124505.33,99.86,86.29,1121586.5,99.6
1124505.33,99.86,86.29,1121634.15,99.6
1124505.33,99.86,86.29,1121634.15,99.6
1124505.33,99.86,86.29,1121634.15,99.6
1124505.33,99.86,86.29,1121634.15,99.6
1124505.33,99.86,86.29,1121634.15,99.6
1124505.33,99.86,86.29,1121634.15,99.6
1124505.33,99.86,86.29,1121634.15,99.6
1124505.33,99.86,86.29,1121634.15,99.6
1124348.13,99.86,86.29,1121456.89,99.6
1124348.13,99.86,86.29,1121456.89,99.6
1124348.13,99.86,86.29,1121456.89,99.6
1124348.13,99.86,86.29,1121456.89,99.6
1124348.13,99.86,86.29,1121456.89,99.6
1124348.13,99.86,86.29,1121456.89,99.6
1124348.13,99.86,86.29,1121456.89,99.6
1124350.94,99.86,86.29,1121478.4,99.6
1124350.94,99.86,86.29,1121478.4,99.6
1124350.94,99.86,86.29,1121478.4,99.6
1124350.94,99.86,86.29,1121499.6,99.6
1124350.94,99.86,86.29,1121499.6,99.6
1124350.94,99.86,86.29,1121499.6,99.6
1124350.94,99.86,86.29,1121499.6,99.6
1124350.94,99.86,86.29,1121499.6,99.6
1124350.94,99.86,86.29,1121478.4,99.6
1124350.94,99.86,86.29,1121503.52,99.6
1124033.86,99.86,86.29,1121195.46,99.61
1124033.86,99.86,86.29,1121195.46,99.61
1124033.86,99.86,86.29,1121195.46,99.61
1124033.86,99.86,86.29,1121195.46,99.61
1124033.86,99.86,86.29,1121195.46,99.61
1124033.86,99.86,86.29,1121195.46,99.61
1124033.86,99.86,86.29,1121195.46,99.61
1124033.86,99.86,86.29,1121195.46,99.61
1124033.86,99.86,86.29,1121195.46,99.61
1124033.86,99.86,86.29,1121195.46,99.61
1124033.86,99.86,86.29,1121195.46,99.61
1124033.86,99.86,86.29,1121190.78,99.6
1124033.86,99.86,86.29,1121190.78,99.6
1124033.86,99.86,86.29,1121190.78,99.6
1124033.86,99.86,86.29,1121143.14,99.6
1124033.86,99.86,86.29,1121143.14,99.6
1124033.86,99.86,86.29,1121143.14,99.6
1124033.86,99.86,86.29,1121143.14,99.6
1124033.86,99.86,86.29,1121143.14,99.6
1124033.86,99.86,86.29,1121143.14,99.6
1124033.86,99.86,86.29,1121143.14,99.6
1124033.86,99.86,86.29,1121143.14,99.6
1124033.86,99.86,86.29,1121143.14,99.6
1124033.86,99.86,86.29,1121143.14,99.6
1124033.86,99.86,86.29,1121143.14,99.6
1124033.86,99.86,86.29,1121143.14,99.6
1124033.86,99.86,86.29,1121143.14,99.6
1124033.86,99.86,86.29,1121143.14,99.6
1124033.86,99.86,86.29,1121143.14,99.6
1124033.86,99.86,86.29,1121143.14,99.6
1124033.86,99.86,86.29,1121143.14,99.6
1124033.86,99.86,86.29,1121143.14,99.6
1124033.86,99.86,86.29,1121143.14,99.6
1124033.86,99.86,86.29,1121143.14,99.6
1124033.86,99.86,86.29,1121143.14,99.6
1124033.86,99.86,86.29,1121143.14,99.6
1124033.86,99.86,86.29,1121196.08,99.61
1124033.86,99.86,86.29,1121196.08,99.61
1123718.37,99.86,86.29,1120895.11,99.61
1123718.37,99.86,86.29,1120895.11,99.61
1123415.07,99.86,86.29,1120577.79,99.61
1123415.07,99.86,86.29,1120577.79,99.61
1123415.07,99.86,86.29,1120577.79,99.61
1123415.07,99.86,86.29,1120577.79,99.61
1123415.07,99.86,86.29,1120577.79,99.61
1123415.07,99.86,86.29,1120577.79,99.61
1123257.88,99.86,86.29,1120410.65,99.61
1123257.88,99.86,86.29,1120410.65,99.61
1123257.88,99.86,86.29,1120410.65,99.61
1123257.88,99.86,86.29,1120410.65,99.61
1123257.88,99.86,86.29,1120410.65,99.61
1123257.88,99.86,86.29,1120410.65,99.61
1123257.88,99.86,86.29,1120410.65,99.61
1123150.69,99.86,86.29,1120312.01,99.61
1123150.69,99.86,86.29,1120312.01,99.61
1123150.69,99.86,86.29,1120312.01,99.61
1123150.69,99.86,86.29,1120312.01,99.61
1123150.69,99.86,86.29,1120312.01,99.61
1123150.69,99.86,86.29,1120312.01,99.61
1123150.69,99.86,86.29,1120312.01,99.61
1123150.69,99.86,86.29,1120312.01,99.61
1123150.69,99.86,86.29,1120312.01,99.61
1123150.69,99.86,86.29,1120312.01,99.61
1123150.69,99.86,86.29,1120284.81,99.6
1123150.69,99.86,86.29,1120284.81,99.6
1123150.69,99.86,86.29,1120284.81,99.6
1123150.69,99.86,86.29,1120284.81,99.6
1123150.69,99.86,86.29,1120284.81,99.6
1123150.69,99.86,86.29,1120284.81,99.6
1123150.69,99.86,86.29,1120284.81,99.6
1123150.69,99.86,86.29,1120284.81,99.6
1123150.69,99.86,86.29,1120284.81,99.6
1123150.69,99.86,86.29,1120284.81,99.6
1123150.69,99.86,86.29,1120284.81,99.6
1123150.69,99.86,86.29,1120284.81,99.6
1123150.69,99.86,86.29,1120331.36,99.61
1123150.69,99.86,86.29,1120331.36,99.61
1123150.69,99.86,86.29,1120331.36,99.61
1123150.69,99.86,86.29,1120331.36,99.61
1123150.69,99.86,86.29,1120284.81,99.6
1123150.69,99.86,86.29,1120334.72,99.61
1123150.69,99.86,86.29,1120334.72,99.61
1123150.69,99.86,86.29,1120327.33,99.61
1123150.69,99.86,86.29,1120327.33,99.61
1123150.69,99.86,86.29,1120327.33,99.61
1123150.69,99.86,86.29,1120327.33,99.61
1123150.69,99.86,86.29,1120327.33,99.61
1123150.69,99.86,86.29,1120327.33,99.61
1123150.69,99.86,86.29,1120300.12,99.61
1123150.69,99.86,86.29,1120300.12,99.61
1123150.69,99.86,86.29,1120300.12,99.61
1123150.69,99.86,86.29,1120300.12,99.61
1123150.69,99.86,86.29,1120300.12,99.61
1123150.69,99.86,86.29,1120346.68,99.61
1123150.69,99.86,86.29,1120346.68,99.61
1123150.69,99.86,86.29,1120300.12,99.61
1123150.69,99.86,86.29,1120300.12,99.61
1123150.69,99.86,86.29,1120300.12,99.61
1123150.69,99.86,86.29,1120300.12,99.61
1123150.69,99.86,86.29,1120300.12,99.61
1123150.69,99.86,86.29,1120300.12,99.61
1123150.69,99.86,86.29,1120300.12,99.61
1123150.69,99.86,86.29,1120300.12,99.61
1123150.69,99.86,86.29,1120300.12,99.61
1123150.69,99.86,86.29,1120300.12,99.61
1123150.69,99.86,86.29,1120300.12,99.61
1123150.69,99.86,86.29,1120300.12,99.61
1123150.69,99.86,86.29,1120300.12,99.61
1123150.69,99.86,86.29,1120300.12,99.61
1123150.69,99.86,86.29,1120300.12,99.61
1123150.69,99.86,86.29,1120300.12,99.61
1123150.69,99.86,86.29,1120300.12,99.61
1123150.69,99.86,86.29,1120354.87,99.61
1123150.69,99.86,86.29,1120354.87,99.61
1123150.69,99.86,86.29,1120354.87,99.61
1123150.69,99.86,86.29,1120354.87,99.61
1123150.69,99.86,86.29,1120354.87,99.61
1123150.69,99.86,86.29,1120354.87,99.61
1123150.69,99.86,86.29,1120354.87,99.61
1123150.69,99.86,86.29,1120354.87,99.61
1123150.69,99.86,86.29,1120354.87,99.61
1123150.69,99.86,86.29,1120354.87,99.61
1123150.69,99.86,86.29,1120354.87,99.61
1123150.69,99.86,86.29,1120354.87,99.61
1123150.69,99.86,86.29,1120354.87,99.61
1122844.72,99.86,86.29,1120037.55,99.61
1122844.72,99.86,86.29,1120037.55,99.61
1122844.72,99.86,86.29,1120037.55,99.61
1122844.72,99.86,86.29,1120037.55,99.61
1122844.72,99.86,86.29,1120037.55,99.61
1122844.72,99.86,86.29,1120037.55,99.61
1122844.72,99.86,86.29,1120037.55,99.61
1122844.72,99.86,86.29,1120037.55,99.61
1122844.72,99.86,86.29,1120037.55,99.61
1122844.72,99.86,86.29,1120037.55,99.61
1122844.72,99.86,86.29,1120037.55,99.61
1122844.72,99.86,86.29,1120037.55,99.61
1122844.72,99.86,86.29,1120037.55,99.61
1122844.72,99.86,86.29,1120006.1,99.61
1122844.72,99.86,86.29,1120006.1,99.61
1122844.72,99.86,86.29,1120006.1,99.61
1122844.72,99.86,86.29,1120006.1,99.61
1122844.72,99.86,86.29,1120039.35,99.61
1122844.72,99.86,86.29,1120039.35,99.61
1122844.72,99.86,86.29,1120039.35,99.61
1122844.72,99.86,86.29,1120039.35,99.61
1122844.72,99.86,86.29,1120039.35,99.61
1122844.72,99.86,86.29,1120039.35,99.61
1122844.72,99.86,86.29,1120039.35,99.61
1122844.72,99.86,86.29,1120035.2,99.61
1122844.72,99.86,86.29,1120035.2,99.61
1122844.72,99.86,86.29,1120035.2,99.61
1122844.72,99.86,86.29,1120035.2,99.61
1122844.72,99.86,86.29,1120035.2,99.61
1122844.72,99.86,86.29,1120035.2,99.61
1122844.72,99.86,86.29,1120035.2,99.61
1122844.72,99.86,86.29,1120035.2,99.61
1122844.72,99.86,86.29,1120035.2,99.61
1122844.72,99.86,86.29,1120035.2,99.61
1122844.72,99.86,86.29,1120035.2,99.61
1122844.72,99.86,86.29,1120035.2,99.61
1122844.72,99.86,86.29,1120035.2,99.61
1122844.72,99.86,86.29,1120035.2,99.61
1122844.72,99.86,86.29,1120035.2,99.61
1122844.72,99.86,86.29,1120035.2,99.61
1122844.72,99.86,86.29,1120035.2,99.61
1122844.72,99.86,86.29,1120035.2,99.61
1122844.72,99.86,86.29,1120035.2,99.61
1122844.72,99.86,86.29,1120035.2,99.61
1122844.72,99.86,86.29,1120035.2,99.61
1122844.72,99.86,86.29,1120035.2,99.61
1122844.72,99.86,86.29,1120035.2,99.61
1122844.72,99.86,86.29,1120035.2,99.61
1122844.72,99.86,86.29,1120035.2,99.61
1122844.72,99.86,86.29,1120035.2,99.61
1122844.72,99.86,86.29,1120035.2,99.61
1122844.72,99.86,86.29,1120035.2,99.61
1122850.33,99.86,86.3,1120049.84,99.61
1122850.33,99.86,86.3,1120049.84,99.61
1122850.33,99.86,86.3,1120049.84,99.61
1122850.33,99.86,86.3,1120049.84,99.61
1122850.33,99.86,86.3,1120022.63,99.61
1122850.33,99.86,86.3,1120022.63,99.61
1122850.33,99.86,86.3,1120072.7,99.61
1122850.33,99.86,86.3,1120072.7,99.61
1122850.33,99.86,86.3,1120072.7,99.61
1122850.33,99.86,86.3,1120072.7,99.61
1122850.33,99.86,86.3,1120072.7,99.61
1122850.33,99.86,86.3,1120072.7,99.61
1122850.33,99.86,86.3,1120072.7,99.61
1122850.33,99.86,86.3,1120072.7,99.61
1122850.33,99.86,86.3,1120072.7,99.61
1122850.33,99.86,86.3,1120072.7,99.61
1122850.33,99.86,86.3,1120072.7,99.61
1122850.33,99.86,86.3,1120072.7,99.61
1122850.33,99.86,86.3,1120072.7,99.61
1122850.33,99.86,86.3,1120072.7,99.61
1122850.33,99.86,86.3,1120072.7,99.61
1122850.33,99.86,86.3,1120072.7,99.61
1122850.33,99.86,86.3,1120062.63,99.61
1122850.33,99.86,86.3,1120062.63,99.61
1122850.33,99.86,86.3,1120062.63,99.61
1122850.33,99.86,86.3,1120062.63,99.61
1122850.33,99.86,86.3,1120062.63,99.61
1122850.33,99.86,86.3,1120062.63,99.61
1122850.33,99.86,86.3,1120062.63,99.61
1122850.33,99.86,86.3,1120062.63,99.61
1122850.33,99.86,86.3,1120062.63,99.61
1122850.33,99.86,86.3,1120054.54,99.61
1122850.33,99.86,86.3,1120054.54,99.61
1122850.33,99.86,86.3,1120054.54,99.61
1122850.33,99.86,86.3,1120054.54,99.61
1122850.33,99.86,86.3,1120054.54,99.61
1122850.33,99.86,86.3,1120077.18,99.61
1122850.33,99.86,86.3,1120077.18,99.61
1122850.33,99.86,86.3,1120077.18,99.61
1122855.94,99.86,86.3,1120079.59,99.61
1122805.94,99.86,86.3,1120029.59,99.61
1122805.94,99.86,86.3,1120029.59,99.61
1122698.75,99.86,86.3,1119919.85,99.61
1122541.56,99.86,86.3,1119762.21,99.61
1122541.56,99.86,86.3,1119782.28,99.62
1122541.56,99.86,86.3,1119782.28,99.62
1122541.56,99.86,86.3,1119735.0,99.61
1122541.56,99.86,86.3,1119735.0,99.61
1122541.56,99.86,86.3,1119735.0,99.61
1122541.56,99.86,86.3,1119735.0,99.61
1122541.56,99.86,86.3,1119735.0,99.61
1122541.56,99.86,86.3,1119782.31,99.62
1122541.56,99.86,86.3,1119782.31,99.62
1122541.56,99.86,86.3,1119782.31,99.62
1122541.56,99.86,86.3,1119735.0,99.61
1122541.56,99.86,86.3,1119735.0,99.61
1122541.56,99.86,86.3,1119735.0,99.61
1122541.56,99.86,86.3,1119789.81,99.62
1122434.37,99.86,86.3,1119689.83,99.62
1122434.37,99.86,86.3,1119689.83,99.62
1122434.37,99.86,86.3,1119689.83,99.62
1122434.37,99.86,86.3,1119689.83,99.62
1122434.37,99.86,86.3,1119664.47,99.62
1122434.37,99.86,86.3,1119664.47,99.62
1122434.37,99.86,86.3,1119664.47,99.62
1122434.37,99.86,86.3,1119664.47,99.62
1122434.37,99.86,86.3,1119664.47,99.62
1122434.37,99.86,86.3,1119692.02,99.62
1122434.37,99.86,86.3,1119692.02,99.62
1122434.37,99.86,86.3,1119692.02,99.62
1122434.37,99.86,86.3,1119692.02,99.62
1122434.37,99.86,86.3,1119692.02,99.62
1122434.37,99.86,86.3,1119692.02,99.62
1122434.37,99.86,86.3,1119692.02,99.62
1122434.37,99.86,86.3,1119692.02,99.62
1122434.37,99.86,86.3,1119692.02,99.62
1122434.37,99.86,86.3,1119680.46,99.62
1122117.29,99.86,86.3,1119354.1,99.62
1122117.29,99.86,86.3,1119354.1,99.62
1122117.29,99.86,86.3,1119354.1,99.62
1122117.29,99.86,86.3,1119354.1,99.62
1122117.29,99.86,86.3,1119354.1,99.62
1122117.29,99.86,86.3,1119354.1,99.62
1122117.29,99.86,86.3,1119367.96,99.62
1122117.29,99.86,86.3,1119367.96,99.62
1122117.29,99.86,86.3,1119367.96,99.62
1122117.29,99.86,86.3,1119367.96,99.62
1122117.29,99.86,86.3,1119367.96,99.62
1122117.29,99.86,86.3,1119367.96,99.62
1122117.29,99.86,86.3,1119367.96,99.62
1122117.29,99.86,86.3,1119388.03,99.62
1122117.29,99.86,86.3,1119340.76,99.62
1122117.29,99.86,86.3,1119340.76,99.62
1122117.29,99.86,86.3,1119340.76,99.62
1122117.29,99.86,86.3,1119391.6,99.62
1122117.29,99.86,86.3,1119376.7,99.62
1122117.29,99.86,86.3,1119376.7,99.62
1122117.29,99.86,86.3,1119376.7,99.62
1122117.29,99.86,86.3,1119376.7,99.62
1122117.29,99.86,86.3,1119376.7,99.62
1122117.29,99.86,86.3,1119376.7,99.62
1122117.29,99.86,86.3,1119395.51,99.62
1122117.29,99.86,86.3,1119395.51,99.62
1122117.29,99.86,86.3,1119395.51,99.62
1122117.29,99.86,86.3,1119395.51,99.62
1121800.71,99.86,86.3,1119084.61,99.62
1121800.71,99.86,86.3,1119084.61,99.62
1121800.71,99.86,86.3,1119084.61,99.62
1121800.71,99.86,86.3,1119084.61,99.62
1121800.71,99.86,86.3,1119084.61,99.62
1121800.71,99.86,86.3,1119084.61,99.62
1121800.71,99.86,86.3,1119084.61,99.62
1121800.71,99.86,86.3,1119048.37,99.62
1121800.71,99.86,86.3,1119048.37,99.62
1121800.71,99.86,86.3,1119048.37,99.62
1121800.71,99.86,86.3,1119048.37,99.62
1121800.71,99.86,86.3,1119048.37,99.62
1121800.71,99.86,86.3,1119048.37,99.62
1121646.33,99.86,86.3,1118890.74,99.62
1121646.33,99.86,86.3,1118890.74,99.62
1121539.13,99.86,86.3,1118780.79,99.62
1121539.13,99.86,86.3,1118780.79,99.62
1121541.94,99.86,86.3,1118784.04,99.62
1121541.94,99.86,86.3,1118784.04,99.62
1121541.94,99.86,86.3,1118784.04,99.62
1121541.94,99.86,86.3,1118784.04,99.62
1121541.94,99.86,86.3,1118784.04,99.62
1121541.94,99.86,86.3,1118784.04,99.62
1121541.94,99.86,86.3,1118784.04,99.62
1121431.94,99.86,86.3,1118711.47,99.62
1121431.94,99.86,86.3,1118687.27,99.62
1121431.94,99.86,86.3,1118687.27,99.62
1121431.94,99.86,86.3,1118687.27,99.62
1121431.94,99.86,86.3,1118687.27,99.62
1121431.94,99.86,86.3,1118687.27,99.62
